price,consumption,prediction,month_sin,month_cos,day_sin,day_cos,hour_sin,hour_cos
0.03157,46064.625,46067.625,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,0.0,1.0
0.04278,44271.25,43844.25,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,0.25881904510252074,0.9659258262890683
0.0345475,42597.9375,41982.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,0.49999999999999994,0.8660254037844387
0.0300925,41221.4375,40869.9375,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,0.7071067811865475,0.7071067811865476
0.0276975,40300.6875,40425.1875,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,0.8660254037844386,0.5000000000000001
0.025375,40172.5625,40497.8125,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,0.9659258262890682,0.25881904510252096
0.0243725,39700.375,40107.875,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17
0.023285,39051.375,39039.3125,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,0.9659258262890683,-0.25881904510252063
0.02457,39667.0625,40352.5625,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.49999999999999983
0.0291625,40639.9375,42830.125,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,0.7071067811865476,-0.7071067811865475
0.0348125,42994.25,45543.125,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,0.5000000000000003,-0.8660254037844385
0.036782500000000024,45347.75,47740.375,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,0.258819045102521,-0.9659258262890682
0.040522499999999996,47827.875,50093.0,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,1.2246467991473532e-16,-1.0
0.044157499999999926,48961.125,50225.25,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,-0.25881904510252035,-0.9659258262890684
0.043077500000000005,48348.625,48701.25,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,-0.4999999999999998,-0.8660254037844388
0.0431625,47446.5,47530.4375,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,-0.7071067811865471,-0.7071067811865479
0.0449175,47630.375,47506.5625,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,-0.8660254037844384,-0.5000000000000004
0.054384999999999996,49768.1875,49087.625,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,-0.9659258262890681,-0.2588190451025215
0.0649225,53352.125,52336.3125,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,-1.0,-1.8369701987210297e-16
0.06276499999999999,54170.1875,53394.25,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,-0.9659258262890684,0.2588190451025203
0.059704999999999994,53092.375,52346.875,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,-0.866025403784439,0.49999999999999933
0.0539375,50937.5625,50403.1875,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,-0.7071067811865477,0.7071067811865474
0.043054999999999975,49362.6875,49096.625,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,-0.5000000000000004,0.8660254037844384
0.04657749999999997,48580.75,48518.75,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,-0.25881904510252157,0.9659258262890681
0.035199999999999995,45933.125,45709.5625,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,0.0,1.0
0.026399999999999972,43811.6875,44436.125,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,0.25881904510252074,0.9659258262890683
0.02027,42318.875,43116.1875,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,0.49999999999999994,0.8660254037844387
0.0180675,41640.5625,42550.25,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,0.7071067811865475,0.7071067811865476
